Target_Image,Masked_Image
../Inspaint_data/Train_Data/Target/target15911.png,../Inspaint_data/Train_Data/Masked/mask15911.png
../Inspaint_data/Train_Data/Target/target19143.png,../Inspaint_data/Train_Data/Masked/mask19143.png
../Inspaint_data/Train_Data/Target/target11029.png,../Inspaint_data/Train_Data/Masked/mask11029.png
../Inspaint_data/Train_Data/Target/target3614.jpg,../Inspaint_data/Train_Data/Masked/mask3614.jpg
../Inspaint_data/Train_Data/Target/target15951.png,../Inspaint_data/Train_Data/Masked/mask15951.png
../Inspaint_data/Train_Data/Target/target13385.png,../Inspaint_data/Train_Data/Masked/mask13385.png
../Inspaint_data/Train_Data/Target/target4549.jpg,../Inspaint_data/Train_Data/Masked/mask4549.jpg
../Inspaint_data/Train_Data/Target/target2680.jpg,../Inspaint_data/Train_Data/Masked/mask2680.jpg
../Inspaint_data/Train_Data/Target/target12545.png,../Inspaint_data/Train_Data/Masked/mask12545.png
../Inspaint_data/Train_Data/Target/target16056.png,../Inspaint_data/Train_Data/Masked/mask16056.png
../Inspaint_data/Train_Data/Target/target7286.jpg,../Inspaint_data/Train_Data/Masked/mask7286.jpg
../Inspaint_data/Train_Data/Target/target8713.jpg,../Inspaint_data/Train_Data/Masked/mask8713.jpg
../Inspaint_data/Train_Data/Target/target13019.png,../Inspaint_data/Train_Data/Masked/mask13019.png
../Inspaint_data/Train_Data/Target/target17756.png,../Inspaint_data/Train_Data/Masked/mask17756.png
../Inspaint_data/Train_Data/Target/target11616.png,../Inspaint_data/Train_Data/Masked/mask11616.png
../Inspaint_data/Train_Data/Target/target18546.png,../Inspaint_data/Train_Data/Masked/mask18546.png
../Inspaint_data/Train_Data/Target/target8336.jpg,../Inspaint_data/Train_Data/Masked/mask8336.jpg
../Inspaint_data/Train_Data/Target/target17006.png,../Inspaint_data/Train_Data/Masked/mask17006.png
../Inspaint_data/Train_Data/Target/target19053.png,../Inspaint_data/Train_Data/Masked/mask19053.png
../Inspaint_data/Train_Data/Target/target3805.jpg,../Inspaint_data/Train_Data/Masked/mask3805.jpg
../Inspaint_data/Train_Data/Target/target17949.png,../Inspaint_data/Train_Data/Masked/mask17949.png
../Inspaint_data/Train_Data/Target/target7143.jpg,../Inspaint_data/Train_Data/Masked/mask7143.jpg
../Inspaint_data/Train_Data/Target/target11228.png,../Inspaint_data/Train_Data/Masked/mask11228.png
../Inspaint_data/Train_Data/Target/target16815.png,../Inspaint_data/Train_Data/Masked/mask16815.png
../Inspaint_data/Train_Data/Target/target18191.png,../Inspaint_data/Train_Data/Masked/mask18191.png
../Inspaint_data/Train_Data/Target/target9720.jpg,../Inspaint_data/Train_Data/Masked/mask9720.jpg
../Inspaint_data/Train_Data/Target/target8128.jpg,../Inspaint_data/Train_Data/Masked/mask8128.jpg
../Inspaint_data/Train_Data/Target/target18607.png,../Inspaint_data/Train_Data/Masked/mask18607.png
../Inspaint_data/Train_Data/Target/target11527.png,../Inspaint_data/Train_Data/Masked/mask11527.png
../Inspaint_data/Train_Data/Target/target7011.jpg,../Inspaint_data/Train_Data/Masked/mask7011.jpg
../Inspaint_data/Train_Data/Target/target19342.png,../Inspaint_data/Train_Data/Masked/mask19342.png
../Inspaint_data/Train_Data/Target/target14392.png,../Inspaint_data/Train_Data/Masked/mask14392.png
../Inspaint_data/Train_Data/Target/target8431.jpg,../Inspaint_data/Train_Data/Masked/mask8431.jpg
../Inspaint_data/Train_Data/Target/target11236.png,../Inspaint_data/Train_Data/Masked/mask11236.png
../Inspaint_data/Train_Data/Target/target2809.jpg,../Inspaint_data/Train_Data/Masked/mask2809.jpg
../Inspaint_data/Train_Data/Target/target1758.jpg,../Inspaint_data/Train_Data/Masked/mask1758.jpg
../Inspaint_data/Train_Data/Target/target8737.jpg,../Inspaint_data/Train_Data/Masked/mask8737.jpg
../Inspaint_data/Train_Data/Target/target18813.png,../Inspaint_data/Train_Data/Masked/mask18813.png
../Inspaint_data/Train_Data/Target/target18973.png,../Inspaint_data/Train_Data/Masked/mask18973.png
../Inspaint_data/Train_Data/Target/target19216.png,../Inspaint_data/Train_Data/Masked/mask19216.png
../Inspaint_data/Train_Data/Target/target8245.jpg,../Inspaint_data/Train_Data/Masked/mask8245.jpg
../Inspaint_data/Train_Data/Target/target8644.jpg,../Inspaint_data/Train_Data/Masked/mask8644.jpg
../Inspaint_data/Train_Data/Target/target2535.jpg,../Inspaint_data/Train_Data/Masked/mask2535.jpg
../Inspaint_data/Train_Data/Target/target8266.jpg,../Inspaint_data/Train_Data/Masked/mask8266.jpg
../Inspaint_data/Train_Data/Target/target3841.jpg,../Inspaint_data/Train_Data/Masked/mask3841.jpg
../Inspaint_data/Train_Data/Target/target19730.png,../Inspaint_data/Train_Data/Masked/mask19730.png
../Inspaint_data/Train_Data/Target/target4304.jpg,../Inspaint_data/Train_Data/Masked/mask4304.jpg
../Inspaint_data/Train_Data/Target/target17590.png,../Inspaint_data/Train_Data/Masked/mask17590.png
../Inspaint_data/Train_Data/Target/target3592.jpg,../Inspaint_data/Train_Data/Masked/mask3592.jpg
../Inspaint_data/Train_Data/Target/target4247.jpg,../Inspaint_data/Train_Data/Masked/mask4247.jpg
../Inspaint_data/Train_Data/Target/target12746.png,../Inspaint_data/Train_Data/Masked/mask12746.png
../Inspaint_data/Train_Data/Target/target3822.jpg,../Inspaint_data/Train_Data/Masked/mask3822.jpg
../Inspaint_data/Train_Data/Target/target4705.jpg,../Inspaint_data/Train_Data/Masked/mask4705.jpg
../Inspaint_data/Train_Data/Target/target17738.png,../Inspaint_data/Train_Data/Masked/mask17738.png
../Inspaint_data/Train_Data/Target/target1372.jpg,../Inspaint_data/Train_Data/Masked/mask1372.jpg
../Inspaint_data/Train_Data/Target/target15968.png,../Inspaint_data/Train_Data/Masked/mask15968.png
../Inspaint_data/Train_Data/Target/target11160.png,../Inspaint_data/Train_Data/Masked/mask11160.png
../Inspaint_data/Train_Data/Target/target8022.jpg,../Inspaint_data/Train_Data/Masked/mask8022.jpg
../Inspaint_data/Train_Data/Target/target11813.png,../Inspaint_data/Train_Data/Masked/mask11813.png
../Inspaint_data/Train_Data/Target/target18731.png,../Inspaint_data/Train_Data/Masked/mask18731.png
../Inspaint_data/Train_Data/Target/target3543.jpg,../Inspaint_data/Train_Data/Masked/mask3543.jpg
../Inspaint_data/Train_Data/Target/target17475.png,../Inspaint_data/Train_Data/Masked/mask17475.png
../Inspaint_data/Train_Data/Target/target7164.jpg,../Inspaint_data/Train_Data/Masked/mask7164.jpg
../Inspaint_data/Train_Data/Target/target19490.png,../Inspaint_data/Train_Data/Masked/mask19490.png
../Inspaint_data/Train_Data/Target/target13373.png,../Inspaint_data/Train_Data/Masked/mask13373.png
../Inspaint_data/Train_Data/Target/target19556.png,../Inspaint_data/Train_Data/Masked/mask19556.png
../Inspaint_data/Train_Data/Target/target9069.jpg,../Inspaint_data/Train_Data/Masked/mask9069.jpg
../Inspaint_data/Train_Data/Target/target10897.png,../Inspaint_data/Train_Data/Masked/mask10897.png
../Inspaint_data/Train_Data/Target/target13857.png,../Inspaint_data/Train_Data/Masked/mask13857.png
../Inspaint_data/Train_Data/Target/target9780.jpg,../Inspaint_data/Train_Data/Masked/mask9780.jpg
../Inspaint_data/Train_Data/Target/target6137.jpg,../Inspaint_data/Train_Data/Masked/mask6137.jpg
../Inspaint_data/Train_Data/Target/target9528.jpg,../Inspaint_data/Train_Data/Masked/mask9528.jpg
../Inspaint_data/Train_Data/Target/target3025.jpg,../Inspaint_data/Train_Data/Masked/mask3025.jpg
../Inspaint_data/Train_Data/Target/target16042.png,../Inspaint_data/Train_Data/Masked/mask16042.png
../Inspaint_data/Train_Data/Target/target4487.jpg,../Inspaint_data/Train_Data/Masked/mask4487.jpg
../Inspaint_data/Train_Data/Target/target10166.png,../Inspaint_data/Train_Data/Masked/mask10166.png
../Inspaint_data/Train_Data/Target/target3296.jpg,../Inspaint_data/Train_Data/Masked/mask3296.jpg
../Inspaint_data/Train_Data/Target/target11772.png,../Inspaint_data/Train_Data/Masked/mask11772.png
../Inspaint_data/Train_Data/Target/target14818.png,../Inspaint_data/Train_Data/Masked/mask14818.png
../Inspaint_data/Train_Data/Target/target13963.png,../Inspaint_data/Train_Data/Masked/mask13963.png
../Inspaint_data/Train_Data/Target/target16573.png,../Inspaint_data/Train_Data/Masked/mask16573.png
../Inspaint_data/Train_Data/Target/target7146.jpg,../Inspaint_data/Train_Data/Masked/mask7146.jpg
../Inspaint_data/Train_Data/Target/target882.jpg,../Inspaint_data/Train_Data/Masked/mask882.jpg
../Inspaint_data/Train_Data/Target/target9599.jpg,../Inspaint_data/Train_Data/Masked/mask9599.jpg
../Inspaint_data/Train_Data/Target/target12865.png,../Inspaint_data/Train_Data/Masked/mask12865.png
../Inspaint_data/Train_Data/Target/target17011.png,../Inspaint_data/Train_Data/Masked/mask17011.png
../Inspaint_data/Train_Data/Target/target16898.png,../Inspaint_data/Train_Data/Masked/mask16898.png
../Inspaint_data/Train_Data/Target/target6035.jpg,../Inspaint_data/Train_Data/Masked/mask6035.jpg
../Inspaint_data/Train_Data/Target/target8693.jpg,../Inspaint_data/Train_Data/Masked/mask8693.jpg
../Inspaint_data/Train_Data/Target/target13272.png,../Inspaint_data/Train_Data/Masked/mask13272.png
../Inspaint_data/Train_Data/Target/target8016.jpg,../Inspaint_data/Train_Data/Masked/mask8016.jpg
../Inspaint_data/Train_Data/Target/target10648.png,../Inspaint_data/Train_Data/Masked/mask10648.png
../Inspaint_data/Train_Data/Target/target17962.png,../Inspaint_data/Train_Data/Masked/mask17962.png
../Inspaint_data/Train_Data/Target/target8691.jpg,../Inspaint_data/Train_Data/Masked/mask8691.jpg
../Inspaint_data/Train_Data/Target/target6968.jpg,../Inspaint_data/Train_Data/Masked/mask6968.jpg
../Inspaint_data/Train_Data/Target/target6754.jpg,../Inspaint_data/Train_Data/Masked/mask6754.jpg
../Inspaint_data/Train_Data/Target/target4091.jpg,../Inspaint_data/Train_Data/Masked/mask4091.jpg
../Inspaint_data/Train_Data/Target/target12994.png,../Inspaint_data/Train_Data/Masked/mask12994.png
../Inspaint_data/Train_Data/Target/target7379.jpg,../Inspaint_data/Train_Data/Masked/mask7379.jpg
../Inspaint_data/Train_Data/Target/target18704.png,../Inspaint_data/Train_Data/Masked/mask18704.png
../Inspaint_data/Train_Data/Target/target5310.jpg,../Inspaint_data/Train_Data/Masked/mask5310.jpg
../Inspaint_data/Train_Data/Target/target5738.jpg,../Inspaint_data/Train_Data/Masked/mask5738.jpg
../Inspaint_data/Train_Data/Target/target7739.jpg,../Inspaint_data/Train_Data/Masked/mask7739.jpg
../Inspaint_data/Train_Data/Target/target2122.jpg,../Inspaint_data/Train_Data/Masked/mask2122.jpg
../Inspaint_data/Train_Data/Target/target7777.jpg,../Inspaint_data/Train_Data/Masked/mask7777.jpg
../Inspaint_data/Train_Data/Target/target18716.png,../Inspaint_data/Train_Data/Masked/mask18716.png
../Inspaint_data/Train_Data/Target/target15074.png,../Inspaint_data/Train_Data/Masked/mask15074.png
../Inspaint_data/Train_Data/Target/target113.jpg,../Inspaint_data/Train_Data/Masked/mask113.jpg
../Inspaint_data/Train_Data/Target/target12568.png,../Inspaint_data/Train_Data/Masked/mask12568.png
../Inspaint_data/Train_Data/Target/target4439.jpg,../Inspaint_data/Train_Data/Masked/mask4439.jpg
../Inspaint_data/Train_Data/Target/target10322.png,../Inspaint_data/Train_Data/Masked/mask10322.png
../Inspaint_data/Train_Data/Target/target16779.png,../Inspaint_data/Train_Data/Masked/mask16779.png
../Inspaint_data/Train_Data/Target/target18520.png,../Inspaint_data/Train_Data/Masked/mask18520.png
../Inspaint_data/Train_Data/Target/target2617.jpg,../Inspaint_data/Train_Data/Masked/mask2617.jpg
../Inspaint_data/Train_Data/Target/target8013.jpg,../Inspaint_data/Train_Data/Masked/mask8013.jpg
../Inspaint_data/Train_Data/Target/target7558.jpg,../Inspaint_data/Train_Data/Masked/mask7558.jpg
../Inspaint_data/Train_Data/Target/target16277.png,../Inspaint_data/Train_Data/Masked/mask16277.png
../Inspaint_data/Train_Data/Target/target4730.jpg,../Inspaint_data/Train_Data/Masked/mask4730.jpg
../Inspaint_data/Train_Data/Target/target5360.jpg,../Inspaint_data/Train_Data/Masked/mask5360.jpg
../Inspaint_data/Train_Data/Target/target11776.png,../Inspaint_data/Train_Data/Masked/mask11776.png
../Inspaint_data/Train_Data/Target/target10035.png,../Inspaint_data/Train_Data/Masked/mask10035.png
../Inspaint_data/Train_Data/Target/target5643.jpg,../Inspaint_data/Train_Data/Masked/mask5643.jpg
../Inspaint_data/Train_Data/Target/target5538.jpg,../Inspaint_data/Train_Data/Masked/mask5538.jpg
../Inspaint_data/Train_Data/Target/target4312.jpg,../Inspaint_data/Train_Data/Masked/mask4312.jpg
../Inspaint_data/Train_Data/Target/target10687.png,../Inspaint_data/Train_Data/Masked/mask10687.png
../Inspaint_data/Train_Data/Target/target7336.jpg,../Inspaint_data/Train_Data/Masked/mask7336.jpg
../Inspaint_data/Train_Data/Target/target11559.png,../Inspaint_data/Train_Data/Masked/mask11559.png
../Inspaint_data/Train_Data/Target/target10564.png,../Inspaint_data/Train_Data/Masked/mask10564.png
../Inspaint_data/Train_Data/Target/target7866.jpg,../Inspaint_data/Train_Data/Masked/mask7866.jpg
../Inspaint_data/Train_Data/Target/target14607.png,../Inspaint_data/Train_Data/Masked/mask14607.png
../Inspaint_data/Train_Data/Target/target1537.jpg,../Inspaint_data/Train_Data/Masked/mask1537.jpg
../Inspaint_data/Train_Data/Target/target7726.jpg,../Inspaint_data/Train_Data/Masked/mask7726.jpg
../Inspaint_data/Train_Data/Target/target5976.jpg,../Inspaint_data/Train_Data/Masked/mask5976.jpg
../Inspaint_data/Train_Data/Target/target1795.jpg,../Inspaint_data/Train_Data/Masked/mask1795.jpg
../Inspaint_data/Train_Data/Target/target15672.png,../Inspaint_data/Train_Data/Masked/mask15672.png
../Inspaint_data/Train_Data/Target/target4192.jpg,../Inspaint_data/Train_Data/Masked/mask4192.jpg
../Inspaint_data/Train_Data/Target/target18667.png,../Inspaint_data/Train_Data/Masked/mask18667.png
../Inspaint_data/Train_Data/Target/target1079.jpg,../Inspaint_data/Train_Data/Masked/mask1079.jpg
../Inspaint_data/Train_Data/Target/target3943.jpg,../Inspaint_data/Train_Data/Masked/mask3943.jpg
../Inspaint_data/Train_Data/Target/target1139.jpg,../Inspaint_data/Train_Data/Masked/mask1139.jpg
../Inspaint_data/Train_Data/Target/target9717.jpg,../Inspaint_data/Train_Data/Masked/mask9717.jpg
../Inspaint_data/Train_Data/Target/target17794.png,../Inspaint_data/Train_Data/Masked/mask17794.png
../Inspaint_data/Train_Data/Target/target1214.jpg,../Inspaint_data/Train_Data/Masked/mask1214.jpg
../Inspaint_data/Train_Data/Target/target2824.jpg,../Inspaint_data/Train_Data/Masked/mask2824.jpg
../Inspaint_data/Train_Data/Target/target1328.jpg,../Inspaint_data/Train_Data/Masked/mask1328.jpg
../Inspaint_data/Train_Data/Target/target18750.png,../Inspaint_data/Train_Data/Masked/mask18750.png
../Inspaint_data/Train_Data/Target/target15200.png,../Inspaint_data/Train_Data/Masked/mask15200.png
../Inspaint_data/Train_Data/Target/target18582.png,../Inspaint_data/Train_Data/Masked/mask18582.png
../Inspaint_data/Train_Data/Target/target12183.png,../Inspaint_data/Train_Data/Masked/mask12183.png
../Inspaint_data/Train_Data/Target/target14448.png,../Inspaint_data/Train_Data/Masked/mask14448.png
../Inspaint_data/Train_Data/Target/target11747.png,../Inspaint_data/Train_Data/Masked/mask11747.png
../Inspaint_data/Train_Data/Target/target12202.png,../Inspaint_data/Train_Data/Masked/mask12202.png
../Inspaint_data/Train_Data/Target/target11605.png,../Inspaint_data/Train_Data/Masked/mask11605.png
../Inspaint_data/Train_Data/Target/target15493.png,../Inspaint_data/Train_Data/Masked/mask15493.png
../Inspaint_data/Train_Data/Target/target9889.jpg,../Inspaint_data/Train_Data/Masked/mask9889.jpg
../Inspaint_data/Train_Data/Target/target15850.png,../Inspaint_data/Train_Data/Masked/mask15850.png
../Inspaint_data/Train_Data/Target/target741.jpg,../Inspaint_data/Train_Data/Masked/mask741.jpg
../Inspaint_data/Train_Data/Target/target18039.png,../Inspaint_data/Train_Data/Masked/mask18039.png
../Inspaint_data/Train_Data/Target/target5219.jpg,../Inspaint_data/Train_Data/Masked/mask5219.jpg
../Inspaint_data/Train_Data/Target/target13075.png,../Inspaint_data/Train_Data/Masked/mask13075.png
../Inspaint_data/Train_Data/Target/target5118.jpg,../Inspaint_data/Train_Data/Masked/mask5118.jpg
../Inspaint_data/Train_Data/Target/target11790.png,../Inspaint_data/Train_Data/Masked/mask11790.png
../Inspaint_data/Train_Data/Target/target6997.jpg,../Inspaint_data/Train_Data/Masked/mask6997.jpg
../Inspaint_data/Train_Data/Target/target15431.png,../Inspaint_data/Train_Data/Masked/mask15431.png
../Inspaint_data/Train_Data/Target/target12862.png,../Inspaint_data/Train_Data/Masked/mask12862.png
../Inspaint_data/Train_Data/Target/target13035.png,../Inspaint_data/Train_Data/Masked/mask13035.png
../Inspaint_data/Train_Data/Target/target5642.jpg,../Inspaint_data/Train_Data/Masked/mask5642.jpg
../Inspaint_data/Train_Data/Target/target9574.jpg,../Inspaint_data/Train_Data/Masked/mask9574.jpg
../Inspaint_data/Train_Data/Target/target19889.png,../Inspaint_data/Train_Data/Masked/mask19889.png
../Inspaint_data/Train_Data/Target/target11439.png,../Inspaint_data/Train_Data/Masked/mask11439.png
../Inspaint_data/Train_Data/Target/target19325.png,../Inspaint_data/Train_Data/Masked/mask19325.png
../Inspaint_data/Train_Data/Target/target8351.jpg,../Inspaint_data/Train_Data/Masked/mask8351.jpg
../Inspaint_data/Train_Data/Target/target13039.png,../Inspaint_data/Train_Data/Masked/mask13039.png
../Inspaint_data/Train_Data/Target/target10536.png,../Inspaint_data/Train_Data/Masked/mask10536.png
../Inspaint_data/Train_Data/Target/target2070.jpg,../Inspaint_data/Train_Data/Masked/mask2070.jpg
../Inspaint_data/Train_Data/Target/target10609.png,../Inspaint_data/Train_Data/Masked/mask10609.png
../Inspaint_data/Train_Data/Target/target4543.jpg,../Inspaint_data/Train_Data/Masked/mask4543.jpg
../Inspaint_data/Train_Data/Target/target13619.png,../Inspaint_data/Train_Data/Masked/mask13619.png
../Inspaint_data/Train_Data/Target/target8098.jpg,../Inspaint_data/Train_Data/Masked/mask8098.jpg
../Inspaint_data/Train_Data/Target/target12913.png,../Inspaint_data/Train_Data/Masked/mask12913.png
../Inspaint_data/Train_Data/Target/target10475.png,../Inspaint_data/Train_Data/Masked/mask10475.png
../Inspaint_data/Train_Data/Target/target18464.png,../Inspaint_data/Train_Data/Masked/mask18464.png
../Inspaint_data/Train_Data/Target/target10560.png,../Inspaint_data/Train_Data/Masked/mask10560.png
../Inspaint_data/Train_Data/Target/target5592.jpg,../Inspaint_data/Train_Data/Masked/mask5592.jpg
../Inspaint_data/Train_Data/Target/target4912.jpg,../Inspaint_data/Train_Data/Masked/mask4912.jpg
../Inspaint_data/Train_Data/Target/target16340.png,../Inspaint_data/Train_Data/Masked/mask16340.png
../Inspaint_data/Train_Data/Target/target5291.jpg,../Inspaint_data/Train_Data/Masked/mask5291.jpg
../Inspaint_data/Train_Data/Target/target3144.jpg,../Inspaint_data/Train_Data/Masked/mask3144.jpg
../Inspaint_data/Train_Data/Target/target8394.jpg,../Inspaint_data/Train_Data/Masked/mask8394.jpg
../Inspaint_data/Train_Data/Target/target2959.jpg,../Inspaint_data/Train_Data/Masked/mask2959.jpg
../Inspaint_data/Train_Data/Target/target12731.png,../Inspaint_data/Train_Data/Masked/mask12731.png
../Inspaint_data/Train_Data/Target/target15082.png,../Inspaint_data/Train_Data/Masked/mask15082.png
../Inspaint_data/Train_Data/Target/target13311.png,../Inspaint_data/Train_Data/Masked/mask13311.png
../Inspaint_data/Train_Data/Target/target2451.jpg,../Inspaint_data/Train_Data/Masked/mask2451.jpg
../Inspaint_data/Train_Data/Target/target15081.png,../Inspaint_data/Train_Data/Masked/mask15081.png
../Inspaint_data/Train_Data/Target/target10726.png,../Inspaint_data/Train_Data/Masked/mask10726.png
../Inspaint_data/Train_Data/Target/target4970.jpg,../Inspaint_data/Train_Data/Masked/mask4970.jpg
../Inspaint_data/Train_Data/Target/target12790.png,../Inspaint_data/Train_Data/Masked/mask12790.png
../Inspaint_data/Train_Data/Target/target4792.jpg,../Inspaint_data/Train_Data/Masked/mask4792.jpg
../Inspaint_data/Train_Data/Target/target11703.png,../Inspaint_data/Train_Data/Masked/mask11703.png
../Inspaint_data/Train_Data/Target/target2401.jpg,../Inspaint_data/Train_Data/Masked/mask2401.jpg
../Inspaint_data/Train_Data/Target/target142.jpg,../Inspaint_data/Train_Data/Masked/mask142.jpg
../Inspaint_data/Train_Data/Target/target19708.png,../Inspaint_data/Train_Data/Masked/mask19708.png
../Inspaint_data/Train_Data/Target/target2865.jpg,../Inspaint_data/Train_Data/Masked/mask2865.jpg
../Inspaint_data/Train_Data/Target/target18768.png,../Inspaint_data/Train_Data/Masked/mask18768.png
../Inspaint_data/Train_Data/Target/target17635.png,../Inspaint_data/Train_Data/Masked/mask17635.png
../Inspaint_data/Train_Data/Target/target19326.png,../Inspaint_data/Train_Data/Masked/mask19326.png
../Inspaint_data/Train_Data/Target/target6836.jpg,../Inspaint_data/Train_Data/Masked/mask6836.jpg
../Inspaint_data/Train_Data/Target/target3842.jpg,../Inspaint_data/Train_Data/Masked/mask3842.jpg
../Inspaint_data/Train_Data/Target/target2631.jpg,../Inspaint_data/Train_Data/Masked/mask2631.jpg
../Inspaint_data/Train_Data/Target/target8783.jpg,../Inspaint_data/Train_Data/Masked/mask8783.jpg
../Inspaint_data/Train_Data/Target/target6907.jpg,../Inspaint_data/Train_Data/Masked/mask6907.jpg
../Inspaint_data/Train_Data/Target/target16300.png,../Inspaint_data/Train_Data/Masked/mask16300.png
../Inspaint_data/Train_Data/Target/target2504.jpg,../Inspaint_data/Train_Data/Masked/mask2504.jpg
../Inspaint_data/Train_Data/Target/target4774.jpg,../Inspaint_data/Train_Data/Masked/mask4774.jpg
../Inspaint_data/Train_Data/Target/target4575.jpg,../Inspaint_data/Train_Data/Masked/mask4575.jpg
../Inspaint_data/Train_Data/Target/target17929.png,../Inspaint_data/Train_Data/Masked/mask17929.png
../Inspaint_data/Train_Data/Target/target12560.png,../Inspaint_data/Train_Data/Masked/mask12560.png
../Inspaint_data/Train_Data/Target/target8565.jpg,../Inspaint_data/Train_Data/Masked/mask8565.jpg
../Inspaint_data/Train_Data/Target/target6876.jpg,../Inspaint_data/Train_Data/Masked/mask6876.jpg
../Inspaint_data/Train_Data/Target/target11294.png,../Inspaint_data/Train_Data/Masked/mask11294.png
../Inspaint_data/Train_Data/Target/target6530.jpg,../Inspaint_data/Train_Data/Masked/mask6530.jpg
../Inspaint_data/Train_Data/Target/target7363.jpg,../Inspaint_data/Train_Data/Masked/mask7363.jpg
../Inspaint_data/Train_Data/Target/target17327.png,../Inspaint_data/Train_Data/Masked/mask17327.png
../Inspaint_data/Train_Data/Target/target1706.jpg,../Inspaint_data/Train_Data/Masked/mask1706.jpg
../Inspaint_data/Train_Data/Target/target8846.jpg,../Inspaint_data/Train_Data/Masked/mask8846.jpg
../Inspaint_data/Train_Data/Target/target11232.png,../Inspaint_data/Train_Data/Masked/mask11232.png
../Inspaint_data/Train_Data/Target/target15421.png,../Inspaint_data/Train_Data/Masked/mask15421.png
../Inspaint_data/Train_Data/Target/target9865.jpg,../Inspaint_data/Train_Data/Masked/mask9865.jpg
../Inspaint_data/Train_Data/Target/target10879.png,../Inspaint_data/Train_Data/Masked/mask10879.png
../Inspaint_data/Train_Data/Target/target4655.jpg,../Inspaint_data/Train_Data/Masked/mask4655.jpg
../Inspaint_data/Train_Data/Target/target19379.png,../Inspaint_data/Train_Data/Masked/mask19379.png
../Inspaint_data/Train_Data/Target/target467.jpg,../Inspaint_data/Train_Data/Masked/mask467.jpg
../Inspaint_data/Train_Data/Target/target12670.png,../Inspaint_data/Train_Data/Masked/mask12670.png
../Inspaint_data/Train_Data/Target/target15940.png,../Inspaint_data/Train_Data/Masked/mask15940.png
../Inspaint_data/Train_Data/Target/target11859.png,../Inspaint_data/Train_Data/Masked/mask11859.png
../Inspaint_data/Train_Data/Target/target17033.png,../Inspaint_data/Train_Data/Masked/mask17033.png
../Inspaint_data/Train_Data/Target/target16811.png,../Inspaint_data/Train_Data/Masked/mask16811.png
../Inspaint_data/Train_Data/Target/target5413.jpg,../Inspaint_data/Train_Data/Masked/mask5413.jpg
../Inspaint_data/Train_Data/Target/target8960.jpg,../Inspaint_data/Train_Data/Masked/mask8960.jpg
../Inspaint_data/Train_Data/Target/target17969.png,../Inspaint_data/Train_Data/Masked/mask17969.png
../Inspaint_data/Train_Data/Target/target10200.png,../Inspaint_data/Train_Data/Masked/mask10200.png
../Inspaint_data/Train_Data/Target/target8129.jpg,../Inspaint_data/Train_Data/Masked/mask8129.jpg
../Inspaint_data/Train_Data/Target/target14204.png,../Inspaint_data/Train_Data/Masked/mask14204.png
../Inspaint_data/Train_Data/Target/target8957.jpg,../Inspaint_data/Train_Data/Masked/mask8957.jpg
../Inspaint_data/Train_Data/Target/target5792.jpg,../Inspaint_data/Train_Data/Masked/mask5792.jpg
../Inspaint_data/Train_Data/Target/target4464.jpg,../Inspaint_data/Train_Data/Masked/mask4464.jpg
../Inspaint_data/Train_Data/Target/target6117.jpg,../Inspaint_data/Train_Data/Masked/mask6117.jpg
../Inspaint_data/Train_Data/Target/target10375.png,../Inspaint_data/Train_Data/Masked/mask10375.png
../Inspaint_data/Train_Data/Target/target6780.jpg,../Inspaint_data/Train_Data/Masked/mask6780.jpg
../Inspaint_data/Train_Data/Target/target5354.jpg,../Inspaint_data/Train_Data/Masked/mask5354.jpg
../Inspaint_data/Train_Data/Target/target10534.png,../Inspaint_data/Train_Data/Masked/mask10534.png
../Inspaint_data/Train_Data/Target/target1173.jpg,../Inspaint_data/Train_Data/Masked/mask1173.jpg
../Inspaint_data/Train_Data/Target/target5523.jpg,../Inspaint_data/Train_Data/Masked/mask5523.jpg
../Inspaint_data/Train_Data/Target/target8325.jpg,../Inspaint_data/Train_Data/Masked/mask8325.jpg
../Inspaint_data/Train_Data/Target/target18528.png,../Inspaint_data/Train_Data/Masked/mask18528.png
../Inspaint_data/Train_Data/Target/target17923.png,../Inspaint_data/Train_Data/Masked/mask17923.png
../Inspaint_data/Train_Data/Target/target133.jpg,../Inspaint_data/Train_Data/Masked/mask133.jpg
../Inspaint_data/Train_Data/Target/target14221.png,../Inspaint_data/Train_Data/Masked/mask14221.png
../Inspaint_data/Train_Data/Target/target16833.png,../Inspaint_data/Train_Data/Masked/mask16833.png
../Inspaint_data/Train_Data/Target/target1381.jpg,../Inspaint_data/Train_Data/Masked/mask1381.jpg
../Inspaint_data/Train_Data/Target/target8272.jpg,../Inspaint_data/Train_Data/Masked/mask8272.jpg
../Inspaint_data/Train_Data/Target/target10777.png,../Inspaint_data/Train_Data/Masked/mask10777.png
../Inspaint_data/Train_Data/Target/target8728.jpg,../Inspaint_data/Train_Data/Masked/mask8728.jpg
../Inspaint_data/Train_Data/Target/target13787.png,../Inspaint_data/Train_Data/Masked/mask13787.png
../Inspaint_data/Train_Data/Target/target9815.jpg,../Inspaint_data/Train_Data/Masked/mask9815.jpg
../Inspaint_data/Train_Data/Target/target2097.jpg,../Inspaint_data/Train_Data/Masked/mask2097.jpg
../Inspaint_data/Train_Data/Target/target1723.jpg,../Inspaint_data/Train_Data/Masked/mask1723.jpg
../Inspaint_data/Train_Data/Target/target2623.jpg,../Inspaint_data/Train_Data/Masked/mask2623.jpg
